driverId,week,hours-logged,miles-logged
32,8,80,100
23,5,53,2200
36,14,53,100
92,26,51,2800
79,34,56,300
57,2,75,2100
19,2,65,700
82,33,60,1000
68,28,77,1600
80,27,73,2900
25,1,58,200
38,1,70,1600
20,17,79,1000
105,22,70,2600
29,21,74,1400
78,23,52,3600
41,48,74,900
22,7,52,1600
28,27,70,3300
27,52,80,0
68,19,78,3600
15,5,60,200
23,3,54,1300
79,19,76,1600
77,46,80,1300
33,4,79,3300
80,26,57,4000
72,15,70,100
94,52,67,3000
36,21,51,3700
41,51,58,1400
49,50,54,2000
78,25,50,1600
19,17,50,3600
81,40,68,100
20,11,57,3700
95,6,57,3300
99,37,56,200
28,13,66,1200
11,19,75,400
92,18,59,100
66,11,78,2700
89,18,74,2900
100,21,75,4000
33,19,65,500
72,36,79,2000
77,51,50,2200
33,33,70,2800
67,33,65,3100
83,16,74,2600
24,31,75,2900
75,11,72,2000
32,2,60,2300
31,49,58,2100
27,13,58,200
15,20,65,3400
76,23,55,2000
23,34,66,500
38,32,68,3700
14,6,70,800
84,30,72,100
81,16,55,2200
23,11,65,2900
22,32,76,3600
23,50,78,2100
64,50,63,3200
73,38,53,2700
48,47,73,1400
54,16,67,900
91,31,55,0
32,17,75,2900
21,27,56,800
69,12,60,2400
93,15,70,2600
78,42,72,1800
99,22,79,0
33,27,74,2600
90,19,52,2200
28,49,75,1700
31,9,61,1800
54,26,54,2500
84,41,78,2300
56,32,66,1100
70,30,59,3600
93,42,73,1200
15,31,68,2000
28,14,66,1400
108,26,71,1300
88,11,54,3500
56,12,59,1000
95,39,68,900
54,38,54,1300
16,13,54,100
101,23,69,1600
52,4,74,1100
24,28,73,2800
13,26,54,800
86,43,54,1900
70,46,65,3200
107,42,63,3700
26,44,57,200
31,24,62,3200
109,52,53,600
100,2,62,1200
15,19,68,1800
20,29,61,3200
47,40,61,1100
55,40,61,2200
14,18,75,2000
78,7,69,1900
80,36,50,2600
89,5,55,1600
48,23,79,900
49,30,77,3100
13,13,56,300
23,46,51,3000
69,32,56,3600
11,17,72,2400
37,17,52,1100
46,20,76,2400
66,40,70,2700
97,34,78,1000
66,28,58,1000
36,21,51,1700
69,25,68,900
93,9,68,0
49,4,71,3800
67,13,71,2700
26,3,78,1400
14,18,65,800
40,25,52,3700
85,11,80,2900
92,10,80,400
11,24,51,3100
34,18,58,600
69,16,61,1100
52,14,51,200
28,44,70,2200
25,37,50,1500
10,48,50,2900
54,12,52,2500
71,27,69,2200
26,37,61,1100
77,20,71,2400
61,30,70,2800
109,16,69,200
41,31,65,3000
87,21,70,1200
73,1,72,1800
48,8,64,2300
106,34,51,3400
100,11,60,2300
92,8,59,3800
45,52,68,2000
84,7,58,3100
15,26,75,1900
108,18,74,1600
95,29,57,2600
96,42,71,3900
59,33,54,100
52,38,62,3200
107,1,60,2400
89,25,53,3200
13,26,50,1600
89,12,67,2400
69,49,64,700
22,3,67,800
61,41,64,1200
93,48,51,3600
90,9,70,2000
53,41,55,3700
43,14,54,1200
99,5,73,3200
41,31,66,3500
105,30,66,3400
60,2,67,3800
26,34,76,400
90,29,75,2900
64,4,61,3900
27,1,51,800
60,40,61,4000
51,26,72,800
51,32,50,2200
42,41,76,3000
99,46,70,3800
69,49,51,3000
16,19,76,3400
59,3,56,800
96,29,57,3000
96,15,53,3800
44,20,53,1700
72,36,80,3800
63,19,55,100
10,43,74,3600
96,38,52,2600
31,47,71,3000
19,25,62,2700
39,44,57,500
32,50,60,1700
43,32,77,3700
12,7,50,100
45,18,62,400
98,31,78,2200
42,20,66,3600
61,44,55,1200
97,18,51,3300
62,7,78,3500
64,4,75,2900
59,42,61,2600
49,43,80,3900
85,30,80,2000
19,39,67,0
28,24,50,3100
79,22,51,3200
53,33,75,4000
35,40,78,1900
37,28,53,1900
85,13,62,700
76,5,59,2000
31,35,57,2800
38,20,63,300
16,40,68,1800
85,35,65,3700
94,7,77,800
54,46,57,1400
107,18,58,2400
19,4,69,3900
85,17,61,3000
105,46,52,1700
37,23,78,300
31,31,70,2800
12,41,69,3400
20,52,55,0
27,35,80,2100
107,11,78,2400
96,2,80,1100
90,24,80,1600
103,21,52,2500
83,18,60,1600
104,28,50,2800
41,25,72,2000
62,51,73,900
92,8,67,3300
77,34,67,1700
87,32,71,300
74,29,75,1800
36,3,76,3800
103,32,67,2800
102,13,63,3600
66,6,74,200
37,28,65,1100
62,1,62,700
74,36,56,1900
86,21,72,500
55,43,61,3900
82,52,65,1300
94,48,64,3200
99,27,71,2000
21,18,55,2100
78,52,72,4000
22,18,78,1400
78,27,80,3900
85,24,67,2000
38,20,61,2100
88,6,52,3700
39,13,66,900
81,17,53,0
55,38,61,3100
83,44,70,2400
49,18,66,3400
99,42,62,3600
46,18,57,100
35,29,80,3000
91,4,51,4000
10,36,65,0
99,46,72,1700
48,45,78,3000
61,13,73,1200
96,36,62,2200
59,12,55,4000
24,51,56,3200
15,6,59,400
88,33,66,2000
55,12,67,2400
64,30,58,3100
20,31,54,900
28,41,50,2600
78,35,70,2700
42,12,72,300
66,19,75,3000
72,1,80,1900
23,5,69,3500
13,14,78,1600
22,38,53,400
35,13,51,4000
26,9,70,2400
62,34,79,300
18,5,70,4000
101,25,79,1900
23,21,55,1800
33,17,60,2200
72,19,51,900
109,1,56,2900
39,16,66,3500
56,12,59,1200
25,8,65,2100
40,32,52,500
105,23,56,2000
76,50,64,3000
32,34,69,1000
95,27,74,3800
74,37,60,3700
79,27,76,3300
78,25,80,100
56,27,62,1900
107,12,73,1700
33,52,59,2000
32,21,79,4000
100,23,61,2400
84,46,60,3400
28,34,54,2000
95,34,62,900
46,22,54,2600
95,46,66,3100
43,48,69,1600
103,28,69,200
32,26,51,2100
56,23,55,3300
26,23,69,1400
73,6,65,300
24,40,50,500
65,9,64,1400
30,25,53,500
44,5,53,3800
89,23,74,1300
77,20,69,400
102,26,64,1400
60,21,55,3700
69,20,60,2300
56,14,71,2800
107,37,70,3700
85,43,73,2000
55,49,57,1000
28,51,73,2200
36,2,76,2300
22,32,65,1500
17,52,73,2400
75,34,80,3000
63,48,53,1600
29,30,61,3900
102,36,70,3800
109,38,58,4000
88,49,59,0
79,17,69,400
52,1,61,1200
88,30,58,3800
93,47,79,1200
102,44,74,1200
95,29,71,2300
54,8,68,1500
84,42,74,3600
108,8,78,200
48,18,77,2500
27,15,53,1300
16,19,55,3700
22,25,53,2200
40,13,51,2500
35,50,74,1400
19,50,80,2600
39,7,67,2700
48,20,73,3300
80,25,58,3500
36,11,69,3400
41,9,56,2700
27,24,57,4000
58,41,77,2400
86,33,79,0
99,42,77,900
39,26,71,700
76,14,64,500
68,26,56,3800
50,26,53,300
50,24,52,100
99,33,55,4000
67,9,70,2500
35,24,68,2200
106,36,65,900
41,6,58,2300
74,50,69,700
62,51,69,500
31,23,51,3200
43,21,73,900
48,30,71,3800
52,41,69,1500
59,33,67,0
76,13,58,3900
36,5,77,3900
71,17,60,3000
85,28,67,2900
40,19,60,800
80,42,52,1100
85,27,64,3200
57,24,75,2400
64,38,67,3900
28,14,58,700
76,23,50,500
60,42,76,2500
46,5,72,2100
70,17,53,3200
46,24,65,3900
22,10,70,1500
29,40,59,3500
91,3,69,1200
99,26,50,800
73,27,52,2500
70,7,70,0
65,26,57,2600
80,26,73,2700
27,27,55,2300
43,18,57,3600
92,21,50,1000
47,1,53,3800
78,49,75,2400
104,37,78,600
103,32,56,3400
86,2,80,100
80,9,56,1100
55,2,76,0
60,32,70,3500
23,26,65,1000
44,17,60,2800
78,42,75,1000
108,29,63,100
103,17,51,2300
53,52,58,700
81,10,53,3400
76,51,74,0
64,48,60,2000
85,18,72,4000
107,2,59,3400
11,51,56,1600
57,21,73,2500
35,7,78,1300
27,33,59,900
29,41,77,1800
77,7,52,600
55,13,69,1400
18,16,65,3200
67,24,62,2600
79,41,50,900
78,6,68,700
72,28,54,0
43,17,71,1900
74,24,61,800
48,39,68,2500
29,2,56,700
72,19,70,800
96,17,53,2000
67,9,57,300
91,27,57,2800
63,43,78,1800
57,23,73,300
11,44,77,1000
16,25,70,1500
77,45,59,3100
67,5,64,3500
89,41,54,3100
66,44,70,1600
97,33,77,400
69,46,51,300
25,35,71,2000
30,27,53,1600
34,51,71,2800
104,17,65,1900
59,41,80,3500
107,8,50,1800
108,4,63,2200
92,39,52,1400
60,25,50,600
79,29,50,1200
23,33,65,2600
76,39,72,3400
52,17,63,2200
89,11,59,3500
23,17,80,3300
51,32,52,3700
84,52,54,1800
81,44,63,3900
82,43,60,2400
36,39,69,2700
10,2,50,3800
24,8,68,1900
52,41,64,700
20,31,73,3100
57,24,73,700
80,18,79,2300
40,2,55,3700
90,26,58,1000
58,11,69,600
17,10,71,2800
42,50,69,2800
24,45,52,800
23,43,79,2700
92,3,53,3300
40,18,62,200
98,32,52,2700
14,11,79,3000
92,21,60,3200
109,26,59,2500
78,52,58,2300
83,39,52,2500
50,8,63,2700
105,37,55,1900
50,38,77,3800
76,41,68,900
14,33,78,700
10,48,57,600
31,27,63,4000
40,9,79,1000
76,15,71,1900
46,3,62,2600
37,51,66,3600
17,6,60,3000
46,8,53,2700
41,46,54,3400
78,21,71,2000
14,18,58,3400
23,25,63,1500
22,21,69,2200
97,10,54,2700
90,17,73,3800
66,33,79,500
19,27,72,700
20,38,59,2100
50,3,77,2500
53,43,70,4000
101,9,67,2700
29,41,64,2200
75,16,75,700
43,33,62,500
54,5,61,2300
108,6,55,4000
108,5,68,1300
12,39,60,500
102,38,66,800
49,46,64,2100
38,33,76,3700
27,19,69,100
29,29,79,200
76,12,56,1200
62,5,77,300
51,11,66,3400
15,50,77,3100
88,29,78,1300
21,16,63,100
79,20,78,2800
69,43,77,2000
74,3,69,1500
90,2,59,1200
11,52,73,2900
52,2,69,1000
71,18,80,4000
109,22,52,300
25,28,62,600
52,15,58,2400
100,4,58,1800
19,50,64,2100
40,7,52,3700
83,10,70,2700
61,48,51,2600
97,19,80,1900
58,29,77,3300
35,1,79,700
72,1,76,2000
42,13,51,0
12,30,65,1100
108,30,78,2300
15,34,57,3600
25,26,60,100
90,37,79,300
32,11,54,900
66,11,56,3000
43,21,65,400
91,35,78,2000
26,20,71,3800
56,6,76,1600
104,51,50,800
54,22,57,3700
108,28,55,2600
42,49,58,300
17,15,69,4000
75,43,68,3200
36,32,57,2100
52,32,71,3600
14,11,51,500
77,41,79,1300
59,44,71,2900
91,37,68,2200
72,12,59,3700
57,1,69,500
17,31,59,3000
17,49,76,1900
92,47,78,3400
70,27,62,3700
97,28,65,2400
24,31,67,400
20,6,65,4000
93,17,53,3000
23,10,58,1900
72,14,60,700
78,15,66,600
95,10,63,3000
89,9,80,2500
59,47,77,500
18,1,57,500
35,26,59,2200
65,52,60,1400
98,5,54,1700
42,12,67,1900
42,31,79,700
97,16,67,200
37,52,70,3100
18,52,60,1800
46,18,73,1300
75,12,79,500
68,7,74,200
13,32,68,800
83,49,74,2200
70,47,70,3600
46,34,62,2500
49,38,71,2200
61,9,52,1200
27,43,56,3600
92,26,51,2100
23,6,66,1300
92,18,59,100
91,25,54,2300
70,23,70,1300
102,41,80,1800
108,10,67,3500
27,40,53,1400
11,47,71,1400
44,45,57,300
17,15,59,3400
29,3,77,2500
69,12,73,3500
43,48,50,2100
84,1,74,1200
50,14,76,2200
40,51,62,1500
67,10,53,1300
85,10,80,2800
76,7,72,1200
80,1,71,2100
81,33,68,3800
67,8,69,900
22,51,63,1500
64,11,74,1600
87,7,61,3400
16,35,70,2200
45,27,75,700
91,23,69,900
43,39,54,2300
100,1,77,1000
105,32,51,500
54,7,67,500
68,22,77,900
34,42,62,1800
61,14,65,900
35,27,51,0
33,21,75,2200
66,2,75,2000
14,24,68,400
44,48,55,3500
92,2,62,1700
31,28,53,3300
71,48,56,2100
28,32,59,2900
58,47,56,2700
108,33,74,1100
49,38,64,1700
13,10,53,2300
82,28,57,1700
68,6,79,700
33,31,72,2100
16,12,67,3900
38,7,65,3200
50,38,77,1900
52,35,70,2400
35,35,71,1000
65,25,58,2600
61,21,75,3400
69,4,57,2200
108,49,71,3600
14,26,77,3700
64,32,62,500
24,32,74,3300
86,3,65,200
102,2,56,1600
102,30,65,900
20,34,51,3000
73,22,71,2100
71,36,70,2900
34,18,56,400
90,4,63,2400
42,36,64,1900
87,28,52,1400
22,6,63,600
39,14,74,3800
69,14,75,2300
101,38,79,1700
64,15,54,3300
100,43,63,2600
103,9,65,100
12,45,55,1100
64,44,72,2300
52,40,64,600
81,8,59,1900
16,10,64,600
80,47,55,3900
45,37,58,3500
69,20,57,900
75,23,62,2700
81,44,76,3400
37,28,52,2500
34,5,70,2300
49,27,67,700
87,31,50,1000
38,8,50,1900
56,47,69,3700
82,42,71,2300
51,33,54,1700
14,21,58,700
26,6,66,1400
45,41,59,3700
12,11,50,2100
97,24,72,1000
33,35,62,2900
60,28,52,2700
69,8,79,3000
17,20,66,1600
70,23,61,600
46,19,63,4000
104,48,53,2200
102,35,68,200
104,19,63,2700
21,19,75,2100
86,27,61,600
14,14,70,3700
43,11,50,3700
47,20,60,500
10,20,64,300
91,52,58,2200
65,27,72,3400
109,36,52,1100
69,31,64,2400
104,9,64,900
38,2,61,1800
15,43,80,900
31,7,78,2700
68,45,54,600
80,26,77,3500
23,20,73,500
60,43,76,700
57,5,78,100
59,22,72,200
44,14,68,2900
71,48,66,1800
83,27,50,3800
17,2,70,2600
53,24,70,3400
90,13,68,200
18,35,61,900
59,19,67,3600
100,12,61,4000
28,1,50,1800
13,7,57,3200
82,29,74,1900
79,13,51,1600
44,16,72,300
88,9,53,3100
90,10,59,1400
100,34,55,2100
29,20,73,400
23,17,67,400
17,43,80,3400
47,52,73,2900
97,49,74,1000
21,31,60,3900
32,25,63,100
40,32,51,600
58,26,67,300
28,1,58,3800
75,45,67,1200
96,29,65,1200
101,44,57,3500
19,41,80,2100
54,35,51,2800
68,36,67,2700
12,33,76,3900
93,2,76,2600
105,41,79,1000
89,32,63,1500
58,12,74,1900
78,40,55,3100
84,2,52,3400
21,20,61,3600
15,10,56,1000
27,7,68,3000
105,27,77,2200
31,31,79,3600
25,28,52,1300
82,20,73,1500
56,46,57,3700
74,37,52,600
62,45,69,3700
62,50,60,1100
72,30,73,2300
38,17,60,200
35,48,51,300
102,9,76,500
95,14,75,1700
84,29,69,3200
62,29,64,800
54,13,59,4000
103,21,59,200
80,52,51,1800
47,34,62,3900
68,14,52,100
106,41,69,600
58,45,50,200
68,8,80,2800
18,49,50,3000
62,27,71,1600
23,13,63,4000
33,38,65,3500
14,20,65,2200
21,22,71,3400
107,15,54,2600
91,52,71,2600
108,43,77,2500
48,47,61,600
31,39,74,3500
83,14,76,3000
25,47,62,1200
76,41,51,3600
84,16,51,2600
33,28,62,1400
22,9,78,100
86,12,64,1000
48,1,66,1800
48,38,64,800
28,15,54,3900
72,51,79,1600
31,7,51,2300
66,43,60,700
57,31,57,900
101,11,76,3600
63,50,52,2300
40,3,59,2800
43,30,69,1400
51,11,66,2300
39,52,61,1200
56,49,59,3300
21,9,68,100
109,44,63,2900
21,30,73,100
64,21,79,4000
47,23,59,1300
109,19,67,1700
34,44,53,2400
13,26,62,1900
36,43,79,3100
58,12,79,4000
78,23,63,300
105,13,74,1600
100,28,59,3800
23,11,77,1400
79,36,66,400
107,1,54,1000
90,19,80,2400
46,33,53,700
11,29,65,1200
83,22,71,3100
107,24,70,3800
28,24,53,100
57,40,62,800
36,23,75,1600
